trans_id,account_from,account_id,account_to,amount,date,merchant_type,new_balance,operation
36183,,31,JBHiFi,74.44,2019-04-24,Entertainment,530.96,withdrawal
36184,,3,Coles,33.37,2019-04-24,Fuel,-7520.84,withdrawal
36185,,87,JBHiFi,33.78,2019-04-24,Entertainment,-4964.37,withdrawal
36186,,113,McDonalds,14.4,2019-04-24,Food,-3604.95,withdrawal
36187,,76,Aldi,69.32,2019-04-24,Groceries,-230.56,withdrawal
36188,,13,McDonalds,10.58,2019-04-24,Food,-2178.11,withdrawal
36189,,112,,22.02,2019-04-24,Uncategorised,-7173.73,withdrawal
36190,,81,Caltex,42.82,2019-04-24,Fuel,-3650.02,withdrawal
36191,,83,,9.59,2019-04-24,Transfer to Account,-6409.53,deposit
36192,,113,Aldi,36.42,2019-04-24,Groceries,-3641.37,withdrawal
36193,,16,HBO-Go,14.99,2019-04-24,Subscription,-4430.84,
36194,,97,World-of-Warcraft,9.99,2019-04-24,Subscription,-3903.05,
36195,,79,Chemist Warehouse,72.02,2019-04-24,Health,-4571.67,withdrawal
36196,,110,Dashlane,10.0,2019-04-24,Subscription,-959.99,
36197,,64,Dashlane,10.0,2019-04-24,Subscription,-7450.41,
36198,,4,Priceline Pharmacy,9.87,2019-04-24,Health,-2702.2,withdrawal
36199,,21,,40.59,2019-04-24,Transfer from Account,-6211.17,withdrawal
36200,,63,EB Games,19.18,2019-04-24,Entertainment,1516.03,withdrawal
36201,,113,,46.95,2019-04-24,Income,-3594.42,deposit
36202,,94,Chemist Warehouse,38.77,2019-04-24,Health,-6313.56,withdrawal
36203,,27,,76.17,2019-04-24,Transfer to Account,599.81,deposit
36204,,55,Aldi,68.14,2019-04-24,Groceries,-449.48,withdrawal
36205,,50,,30.85,2019-04-24,Transfer to Account,981.61,deposit
36206,,53,,98.11,2019-04-24,Uncategorised,-8240.12,withdrawal
36207,,107,EB Games,48.99,2019-04-24,Entertainment,-6299.12,withdrawal
36208,,13,Netflix,19.99,2019-04-24,Subscription,-2198.1,
36209,,112,EB Games,45.12,2019-04-24,Entertainment,-7218.85,withdrawal
36210,,94,,84.03,2019-04-24,Transfer to Account,-6229.53,deposit
36211,,10,Netflix,15.0,2019-04-24,Subscription,-1575.45,
36212,,46,Dollar-Shave-Club,15.0,2019-04-24,Subscription,-5182.8,
36213,,108,,53.92,2019-04-24,Transfer to Account,2433.04,deposit
36214,,18,,27.82,2019-04-24,Uncategorised,-676.41,withdrawal
36215,,106,IGA,71.97,2019-04-24,Groceries,802.87,withdrawal
36216,,6,Netflix,14.99,2019-04-24,Subscription,-2324.66,
36217,,29,Audible,20.0,2019-04-24,Subscription,-8788.52,
36218,,57,Hulu,10.0,2019-04-24,Subscription,-607.52,
36219,,78,,7.46,2019-04-24,Income,-6671.94,deposit
36220,,109,711,51.55,2019-04-24,Fuel,-3695.05,withdrawal
36221,,110,,7.2,2019-04-24,Uncategorised,-967.19,withdrawal
36222,,75,Audible,20.0,2019-04-24,Subscription,1076.14,
36223,,21,711,56.79,2019-04-24,Fuel,-6267.96,withdrawal
36224,,16,HBO-Go,10.0,2019-04-24,Subscription,-4440.84,
36225,,113,KFC,8.69,2019-04-24,Food,-3603.11,withdrawal
36226,,43,,27.54,2019-04-24,Income,1674.44,deposit
36227,,114,World-of-Warcraft,20.0,2019-04-24,Subscription,-6437.61,
36228,,87,JBHiFi,42.59,2019-04-24,Entertainment,-5006.96,withdrawal
36229,,105,Event Cinemas,1.35,2019-04-24,Entertainment,-4167.06,withdrawal
36230,,12,Aldi,29.74,2019-04-24,Groceries,-1125.67,withdrawal
36231,,61,Dollar-Shave-Club,14.99,2019-04-24,Subscription,-3427.47,
36232,,67,Netflix,19.99,2019-04-24,Subscription,-677.47,
36233,,91,,46.13,2019-04-24,Transfer from Account,-4073.75,withdrawal
36234,,13,Lowes,38.5,2019-04-24,Shopping,-2236.6,withdrawal
36235,,96,Spotify,14.99,2019-04-24,Subscription,-5803.45,
36236,,115,KFC,31.95,2019-04-24,Food,1273.31,withdrawal
36237,,103,,78.52,2019-04-24,Transfer to Account,2681.22,deposit
36238,,85,Chemist Warehouse,91.68,2019-04-24,Health,-6915.18,withdrawal
36239,,27,World-of-Warcraft,14.99,2019-04-24,Subscription,584.82,
36240,,81,,83.53,2019-04-24,Transfer from Account,-3733.55,withdrawal
36241,,39,Aldi,63.61,2019-04-24,Groceries,-121.28,withdrawal
36242,,119,Big W,99.27,2019-04-24,Shopping,-1483.7,withdrawal
36243,,108,Myer,27.16,2019-04-24,Shopping,2405.88,withdrawal
36244,,34,,2.61,2019-04-24,Income,-7700.24,deposit
36245,,110,,30.0,2019-04-24,Transfer to Account,-937.19,deposit
36246,,60,Audible,15.0,2019-04-24,Subscription,-217.15,
36247,,124,EB Games,88.15,2019-04-24,Entertainment,-1346.35,withdrawal
36248,,130,Dashlane,15.0,2019-04-24,Subscription,-2607.33,
36249,,87,Dollar-Shave-Club,10.0,2019-04-24,Subscription,-5016.96,
36250,,93,,9.54,2019-04-24,Uncategorised,-3120.3,withdrawal
36251,,61,iTunes,10.0,2019-04-24,Subscription,-3437.47,
36252,,38,,60.64,2019-04-24,Transfer to Account,-1119.67,deposit
36253,,126,Myer,42.51,2019-04-24,Shopping,-1405.82,withdrawal
36254,,21,HBO-Go,14.99,2019-04-24,Subscription,-6282.95,
36255,,117,Myer,80.98,2019-04-24,Shopping,-4844.65,withdrawal
36256,,119,Coles,94.76,2019-04-24,Fuel,-1578.46,withdrawal
36257,,26,iTunes,10.0,2019-04-24,Subscription,1973.23,
36258,,76,,34.07,2019-04-24,Transfer from Account,-264.63,withdrawal
36259,,101,711,42.33,2019-04-24,Fuel,-6550.49,withdrawal
36260,,107,HBO-Go,10.0,2019-04-24,Subscription,-6309.12,
36261,,110,Coles,51.29,2019-04-24,Fuel,-988.48,withdrawal
36262,,107,Target,88.54,2019-04-24,Shopping,-6397.66,withdrawal
36263,,10,,15.88,2019-04-24,Transfer from Account,-1591.33,withdrawal
36264,,123,,48.83,2019-04-24,Transfer to Account,871.02,deposit
36265,,125,iTunes,20.0,2019-04-24,Subscription,-4570.66,
36266,,104,Spotify,9.99,2019-04-24,Subscription,147.71,
36267,,101,,43.69,2019-04-24,Transfer from Account,-6594.18,withdrawal
36268,,103,Netflix,19.99,2019-04-24,Subscription,2661.23,
36269,,130,,42.69,2019-04-24,Transfer from Account,-2650.02,withdrawal
36270,,90,Dashlane,9.99,2019-04-24,Subscription,-4138.25,
36271,,120,EB Games,72.05,2019-04-24,Entertainment,2468.63,withdrawal
36272,,24,iTunes,14.99,2019-04-24,Subscription,2832.78,
36273,,85,,31.06,2019-04-24,Transfer to Account,-6884.12,deposit
36274,,98,Lowes,4.93,2019-04-24,Shopping,962.56,withdrawal
36275,,105,,48.16,2019-04-24,Transfer to Account,-4118.9,deposit
36276,,79,Event Cinemas,16.48,2019-04-24,Entertainment,-4588.15,withdrawal
36277,,7,Hulu,15.0,2019-04-24,Subscription,-1726.81,
36278,,109,Chemist Warehouse,63.27,2019-04-24,Health,-3758.32,withdrawal
36279,,125,,46.81,2019-04-24,Transfer from Account,-4617.47,withdrawal
36280,,54,KFC,70.86,2019-04-24,Food,1854.87,withdrawal
36281,,76,Red Rooster,70.75,2019-04-24,Food,-335.38,withdrawal
36282,,87,,39.61,2019-04-24,Income,-4977.35,deposit
36283,,38,,66.34,2019-04-24,Transfer to Account,-1053.33,deposit
36284,,129,Myer,6.47,2019-04-24,Shopping,-3565.06,withdrawal
36285,,109,Priceline Pharmacy,27.07,2019-04-24,Health,-3785.39,withdrawal
36286,,3,iTunes,14.99,2019-04-24,Subscription,-7535.83,
36287,,51,,28.79,2019-04-24,Transfer to Account,-2367.04,deposit
36288,,121,IGA,45.7,2019-04-24,Groceries,999.84,withdrawal
36289,,52,Spotify,9.99,2019-04-24,Subscription,-1527.95,
36290,,80,iTunes,9.99,2019-04-24,Subscription,-6726.86,
36291,,82,,71.25,2019-04-24,Transfer to Account,-4910.74,deposit
36292,,88,Kmart,35.85,2019-04-24,Shopping,772.83,withdrawal
36293,,41,Spotify,15.0,2019-04-24,Subscription,-2844.03,
36294,,26,,33.43,2019-04-24,Uncategorised,1939.8,withdrawal
36295,,78,,44.41,2019-04-24,Transfer to Account,-6627.53,deposit
36296,,114,Hungry Jacks,64.73,2019-04-24,Food,-6502.34,withdrawal
36297,,62,JBHiFi,36.68,2019-04-24,Entertainment,-1183.58,withdrawal
36298,,90,,44.62,2019-04-24,Income,-4093.63,deposit
36299,,127,JBHiFi,32.55,2019-04-24,Entertainment,-1128.23,withdrawal
36300,,103,,42.41,2019-04-24,Uncategorised,2618.82,withdrawal
36301,,84,Audible,15.0,2019-04-24,Subscription,-5729.81,
36302,,17,Coles,73.86,2019-04-24,Groceries,-2819.63,withdrawal
36303,,123,Priceline Pharmacy,43.35,2019-04-24,Health,827.67,withdrawal
36304,,84,,54.0,2019-04-24,Transfer from Account,-5783.81,withdrawal
36305,,53,Dollar-Shave-Club,9.99,2019-04-24,Subscription,-8250.11,
36306,,68,,37.99,2019-04-24,Transfer from Account,290.33,withdrawal
36307,,67,Chemist Warehouse,52.34,2019-04-24,Health,-729.81,withdrawal
36308,,97,,33.83,2019-04-24,Income,-3869.22,deposit
36309,,56,Audible,10.0,2019-04-24,Subscription,-4609.87,
36310,,67,Hungry Jacks,34.96,2019-04-24,Food,-764.77,withdrawal
36311,,117,Audible,19.99,2019-04-24,Subscription,-4864.64,
36312,,99,iTunes,10.0,2019-04-24,Subscription,-3757.37,
36313,,7,World-of-Warcraft,10.0,2019-04-24,Subscription,-1736.81,
36314,,6,EB Games,61.16,2019-04-24,Entertainment,-2385.82,withdrawal
36315,,78,Netflix,20.0,2019-04-25,Subscription,-6647.53,
36316,,24,Chemist Warehouse,95.34,2019-04-25,Health,2737.44,withdrawal
36317,,78,Coles,22.32,2019-04-25,Fuel,-6669.85,withdrawal
36318,,115,Netflix,15.0,2019-04-25,Subscription,1258.31,
36319,,126,,22.39,2019-04-25,Transfer to Account,-1383.43,deposit
36320,,67,,15.35,2019-04-25,Uncategorised,-780.12,withdrawal
36321,,122,iTunes,10.0,2019-04-25,Subscription,-5458.96,
36322,,103,iTunes,14.99,2019-04-25,Subscription,2603.83,
36323,,93,Spotify,10.0,2019-04-25,Subscription,-3130.3,
36324,,100,Spotify,10.0,2019-04-25,Subscription,-3915.04,
36325,,96,Red Rooster,89.55,2019-04-25,Food,-5893.0,withdrawal
36326,,20,World-of-Warcraft,9.99,2019-04-25,Subscription,-3782.67,
36327,,31,,21.29,2019-04-25,Transfer to Account,552.25,deposit
36328,,36,Audible,9.99,2019-04-25,Subscription,-2857.64,
36329,,75,IGA,18.8,2019-04-25,Groceries,1057.34,withdrawal
36330,,99,,91.15,2019-04-25,Transfer from Account,-3848.52,withdrawal
36331,,39,,88.47,2019-04-25,Transfer from Account,-209.75,withdrawal
36332,,46,,54.36,2019-04-25,Income,-5128.44,deposit
36333,,39,World-of-Warcraft,10.0,2019-04-25,Subscription,-219.75,
36334,,127,Dashlane,14.99,2019-04-25,Subscription,-1143.22,
36335,,120,,75.85,2019-04-25,Uncategorised,2392.78,withdrawal
36336,,82,Event Cinemas,18.04,2019-04-25,Entertainment,-4928.78,withdrawal
36337,,115,Hungry Jacks,85.61,2019-04-25,Food,1172.7,withdrawal
36338,,106,,66.65,2019-04-25,Income,869.52,deposit
36339,,42,Coles,8.71,2019-04-25,Fuel,-348.08,withdrawal
36340,,87,,63.3,2019-04-25,Income,-4914.05,deposit
36341,,23,Myer,81.94,2019-04-25,Shopping,-6256.62,withdrawal
36342,,81,,38.4,2019-04-25,Transfer to Account,-3695.15,deposit
36343,,104,Hungry Jacks,89.68,2019-04-25,Food,58.03,withdrawal
36344,,98,,24.61,2019-04-25,Uncategorised,937.95,withdrawal
36345,,111,Priceline Pharmacy,60.13,2019-04-25,Health,4295.77,withdrawal
36346,,5,Dollar-Shave-Club,14.99,2019-04-25,Subscription,-6716.52,
36347,,103,JBHiFi,21.76,2019-04-25,Entertainment,2582.07,withdrawal
36348,,94,World-of-Warcraft,20.0,2019-04-25,Subscription,-6249.53,
36349,,80,World-of-Warcraft,15.0,2019-04-25,Subscription,-6741.86,
36350,,130,Coles,95.42,2019-04-25,Fuel,-2745.44,withdrawal
36351,,40,,31.8,2019-04-25,Transfer to Account,1220.36,deposit
36352,,94,,9.07,2019-04-25,Uncategorised,-6258.6,withdrawal
36353,,39,iTunes,14.99,2019-04-25,Subscription,-234.74,
36354,,128,EB Games,91.94,2019-04-25,Entertainment,-6824.06,withdrawal
36355,,96,,10.81,2019-04-25,Income,-5882.19,deposit
36356,,27,Aldi,40.05,2019-04-25,Groceries,544.77,withdrawal
36357,,117,Woolworths,58.37,2019-04-25,Groceries,-4923.01,withdrawal
36358,,9,,58.86,2019-04-25,Income,-2471.51,deposit
36359,,98,KFC,34.81,2019-04-25,Food,903.14,withdrawal
36360,,33,Shell,83.12,2019-04-25,Fuel,-2960.71,withdrawal
36361,,121,Event Cinemas,30.88,2019-04-25,Entertainment,968.96,withdrawal
36362,,63,,55.84,2019-04-25,Uncategorised,1460.19,withdrawal
36363,,123,McDonalds,22.62,2019-04-25,Food,805.05,withdrawal
36364,,47,World-of-Warcraft,19.99,2019-04-25,Subscription,-4338.54,
36365,,11,Spotify,19.99,2019-04-25,Subscription,-2113.4,
36366,,5,Spotify,20.0,2019-04-25,Subscription,-6736.52,
36367,,118,,62.1,2019-04-25,Transfer from Account,-7223.13,withdrawal
36368,,113,Netflix,19.99,2019-04-25,Subscription,-3623.1,
36369,,126,Spotify,9.99,2019-04-25,Subscription,-1393.42,
36370,,55,Hulu,9.99,2019-04-25,Subscription,-459.47,
36371,,69,,61.89,2019-04-25,Transfer from Account,913.56,withdrawal
36372,,90,Hungry Jacks,94.45,2019-04-25,Food,-4188.08,withdrawal
36373,,37,,4.81,2019-04-25,Income,465.57,deposit
36374,,104,Audible,20.0,2019-04-25,Subscription,38.03,
36375,,68,McDonalds,18.4,2019-04-25,Food,271.93,withdrawal
36376,,14,Chemist Warehouse,49.83,2019-04-25,Health,1811.35,withdrawal
36377,,107,,91.46,2019-04-25,Income,-6306.2,deposit
36378,,98,Myer,23.72,2019-04-25,Shopping,879.42,withdrawal
36379,,42,Woolworths,79.17,2019-04-25,Groceries,-427.25,withdrawal
36380,,58,,32.73,2019-04-25,Transfer to Account,3005.28,deposit
36381,,73,iTunes,9.99,2019-04-25,Subscription,-5160.25,
36382,,97,,94.91,2019-04-25,Income,-3774.31,deposit
36383,,78,Dollar-Shave-Club,9.99,2019-04-25,Subscription,-6679.84,
36384,,18,Audible,20.0,2019-04-25,Subscription,-696.41,
36385,,87,,4.38,2019-04-25,Uncategorised,-4918.43,withdrawal
36386,,10,Netflix,9.99,2019-04-25,Subscription,-1601.32,
36387,,123,IGA,74.55,2019-04-25,Groceries,730.5,withdrawal
36388,,105,,65.94,2019-04-25,Transfer to Account,-4052.96,deposit
36389,,48,Audible,10.0,2019-04-25,Subscription,-5003.92,
36390,,118,Coles,78.86,2019-04-25,Groceries,-7301.99,withdrawal
36391,,78,,65.52,2019-04-25,Transfer to Account,-6614.32,deposit
36392,,104,Caltex,71.74,2019-04-25,Fuel,-33.71,withdrawal
36393,,100,,83.26,2019-04-25,Transfer from Account,-3998.3,withdrawal
36394,,130,EB Games,55.61,2019-04-25,Entertainment,-2801.05,withdrawal
36395,,35,Netflix,15.0,2019-04-25,Subscription,-7154.54,
36396,,121,,20.98,2019-04-25,Transfer to Account,989.94,deposit
36397,,83,KFC,32.77,2019-04-25,Food,-6442.3,withdrawal
36398,,71,Target,91.94,2019-04-25,Shopping,-4176.1,withdrawal
36399,,121,Caltex,99.08,2019-04-25,Fuel,890.86,withdrawal
36400,,26,,72.31,2019-04-25,Transfer to Account,2012.11,deposit
36401,,125,Priceline Pharmacy,8.13,2019-04-25,Health,-4625.6,withdrawal
36402,,99,Lowes,17.35,2019-04-25,Shopping,-3865.87,withdrawal
36403,,44,,93.18,2019-04-25,Income,-668.06,deposit
36404,,18,McDonalds,70.29,2019-04-25,Food,-766.7,withdrawal
36405,,14,Dashlane,19.99,2019-04-25,Subscription,1791.36,
36406,,27,Audible,20.0,2019-04-25,Subscription,524.77,
36407,,108,HBO-Go,19.99,2019-04-25,Subscription,2385.89,
36408,,122,Myer,34.39,2019-04-25,Shopping,-5493.35,withdrawal
36409,,130,Spotify,19.99,2019-04-25,Subscription,-2821.04,
36410,,109,,98.87,2019-04-25,Income,-3686.52,deposit
36411,,60,Woolworths,37.9,2019-04-25,Groceries,-255.05,withdrawal
36412,,17,Chemist Warehouse,58.28,2019-04-25,Health,-2877.91,withdrawal
36413,,117,Shell,58.12,2019-04-25,Fuel,-4981.13,withdrawal
36414,,62,,61.92,2019-04-25,Transfer to Account,-1121.66,deposit
36415,,41,Spotify,14.99,2019-04-25,Subscription,-2859.02,
36416,,127,,22.17,2019-04-25,Uncategorised,-1165.39,withdrawal
36417,,89,Spotify,9.99,2019-04-25,Subscription,-1933.9,
36418,,126,Coles,17.17,2019-04-25,Groceries,-1410.59,withdrawal
36419,,101,,77.83,2019-04-25,Uncategorised,-6672.01,withdrawal
36420,,87,Spotify,9.99,2019-04-25,Subscription,-4928.42,
36421,,8,Netflix,9.99,2019-04-25,Subscription,-7322.91,
36422,,107,Coles,78.53,2019-04-25,Fuel,-6384.73,withdrawal
36423,,116,,97.56,2019-04-25,Income,3833.82,deposit
36424,,130,KFC,64.98,2019-04-25,Food,-2886.02,withdrawal
36425,,100,,42.22,2019-04-25,Transfer to Account,-3956.08,deposit
36426,,79,Hulu,10.0,2019-04-25,Subscription,-4598.15,
36427,,123,Dashlane,10.0,2019-04-25,Subscription,720.5,
36428,,112,Hulu,15.0,2019-04-25,Subscription,-7233.85,
36429,,90,Audible,9.99,2019-04-25,Subscription,-4198.07,
36430,,53,Shell,5.6,2019-04-25,Fuel,-8255.71,withdrawal
36431,,29,,51.42,2019-04-25,Uncategorised,-8839.94,withdrawal
36432,,33,Audible,14.99,2019-04-25,Subscription,-2975.7,
36433,,45,Coles,30.07,2019-04-25,Fuel,-6544.31,withdrawal
36434,,20,HBO-Go,15.0,2019-04-25,Subscription,-3797.67,
36435,,63,,70.65,2019-04-25,Income,1530.84,deposit
36436,,122,McDonalds,42.12,2019-04-25,Food,-5535.47,withdrawal
36437,,42,Spotify,10.0,2019-04-25,Subscription,-437.25,
36438,,37,Audible,10.0,2019-04-25,Subscription,455.57,
36439,,114,,25.63,2019-04-25,Transfer to Account,-6476.71,deposit
36440,,64,,93.21,2019-04-25,Transfer to Account,-7357.2,deposit
36441,,125,,37.47,2019-04-25,Transfer from Account,-4663.07,withdrawal
36442,,3,Hulu,9.99,2019-04-25,Subscription,-7545.82,
36443,,117,EB Games,76.94,2019-04-25,Entertainment,-5058.07,withdrawal
36444,,73,,52.79,2019-04-25,Income,-5107.46,deposit
36445,,15,Hulu,15.0,2019-04-25,Subscription,-7678.13,
36446,,102,,95.48,2019-04-25,Transfer from Account,-3769.59,withdrawal
36447,,115,Event Cinemas,77.0,2019-04-25,Entertainment,1095.7,withdrawal
36448,,94,Event Cinemas,56.95,2019-04-25,Entertainment,-6315.55,withdrawal
36449,,25,Audible,15.0,2019-04-25,Subscription,-6674.18,
36450,,52,Netflix,14.99,2019-04-25,Subscription,-1542.94,
36451,,60,Red Rooster,14.63,2019-04-25,Food,-269.68,withdrawal
36452,,52,Chemist Warehouse,1.03,2019-04-26,Health,-1543.97,withdrawal
36453,,55,711,48.05,2019-04-26,Fuel,-507.52,withdrawal
36454,,77,Kmart,48.22,2019-04-26,Shopping,-2619.61,withdrawal
36455,,127,Audible,9.99,2019-04-26,Subscription,-1175.38,
36456,,119,Spotify,15.0,2019-04-26,Subscription,-1593.46,
36457,,94,Aldi,58.7,2019-04-26,Groceries,-6374.25,withdrawal
36458,,105,,70.84,2019-04-26,Uncategorised,-4123.8,withdrawal
36459,,122,Woolworths,49.25,2019-04-26,Groceries,-5584.72,withdrawal
36460,,81,Audible,15.0,2019-04-26,Subscription,-3710.15,
36461,,122,KFC,45.75,2019-04-26,Food,-5630.47,withdrawal
36462,,78,,68.45,2019-04-26,Transfer to Account,-6545.87,deposit
36463,,50,iTunes,14.99,2019-04-26,Subscription,966.62,
36464,,33,iTunes,15.0,2019-04-26,Subscription,-2990.7,
36465,,116,,50.05,2019-04-26,Transfer from Account,3783.77,withdrawal
36466,,33,Audible,9.99,2019-04-26,Subscription,-3000.69,
36467,,119,Hungry Jacks,67.95,2019-04-26,Food,-1661.41,withdrawal
36468,,111,Priceline Pharmacy,16.91,2019-04-26,Health,4278.86,withdrawal
36469,,41,,10.07,2019-04-26,Income,-2848.95,deposit
36470,,29,,47.01,2019-04-26,Income,-8792.93,deposit
36471,,69,Shell,47.13,2019-04-26,Fuel,866.43,withdrawal
36472,,92,Priceline Pharmacy,15.9,2019-04-26,Health,-6869.68,withdrawal
36473,,3,,16.3,2019-04-26,Income,-7529.52,deposit
36474,,112,KFC,42.54,2019-04-26,Food,-7276.39,withdrawal
36475,,88,,35.42,2019-04-26,Transfer to Account,808.25,deposit
36476,,84,,72.54,2019-04-26,Transfer from Account,-5856.35,withdrawal
36477,,102,Red Rooster,64.18,2019-04-26,Food,-3833.77,withdrawal
36478,,67,Woolworths,1.38,2019-04-26,Groceries,-781.5,withdrawal
36479,,129,,31.67,2019-04-26,Transfer to Account,-3533.39,deposit
36480,,34,HBO-Go,20.0,2019-04-26,Subscription,-7720.24,
36481,,107,Chemist Warehouse,67.8,2019-04-26,Health,-6452.53,withdrawal
36482,,42,Dashlane,10.0,2019-04-26,Subscription,-447.25,
36483,,86,,75.02,2019-04-26,Income,1936.66,deposit
36484,,113,,23.87,2019-04-26,Transfer to Account,-3599.23,deposit
36485,,116,Kmart,36.75,2019-04-26,Shopping,3747.02,withdrawal
36486,,125,HBO-Go,19.99,2019-04-26,Subscription,-4683.06,
36487,,4,Dashlane,10.0,2019-04-26,Subscription,-2712.2,
36488,,15,711,14.09,2019-04-26,Fuel,-7692.22,withdrawal
36489,,71,Dollar-Shave-Club,10.0,2019-04-26,Subscription,-4186.1,
36490,,111,Big W,25.71,2019-04-26,Shopping,4253.15,withdrawal
36491,,123,Event Cinemas,16.04,2019-04-26,Entertainment,704.46,withdrawal
36492,,83,Audible,20.0,2019-04-26,Subscription,-6462.3,
36493,,42,EB Games,28.61,2019-04-26,Entertainment,-475.86,withdrawal
36494,,50,,13.59,2019-04-26,Uncategorised,953.03,withdrawal
36495,,37,,52.52,2019-04-26,Uncategorised,403.05,withdrawal
36496,,104,Woolworths,64.13,2019-04-26,Groceries,-97.84,withdrawal
36497,,107,KFC,84.25,2019-04-26,Food,-6536.78,withdrawal
36498,,1,Hulu,15.0,2019-04-26,Subscription,-2090.83,
36499,,14,Dashlane,19.99,2019-04-26,Subscription,1771.37,
36500,,76,Myer,74.29,2019-04-26,Shopping,-409.67,withdrawal
36501,,121,,9.8,2019-04-26,Income,900.66,deposit
36502,,93,Woolworths,2.05,2019-04-26,Groceries,-3132.35,withdrawal
36503,,73,McDonalds,99.31,2019-04-26,Food,-5206.77,withdrawal
36504,,17,Red Rooster,96.23,2019-04-26,Food,-2974.14,withdrawal
36505,,26,Spotify,10.0,2019-04-26,Subscription,2002.11,
36506,,124,Hungry Jacks,72.89,2019-04-26,Food,-1419.24,withdrawal
36507,,36,,87.62,2019-04-26,Income,-2770.02,deposit
36508,,130,Coles,12.47,2019-04-26,Groceries,-2898.49,withdrawal
36509,,7,Red Rooster,81.09,2019-04-26,Food,-1817.9,withdrawal
36510,,76,Chemist Warehouse,49.09,2019-04-26,Health,-458.76,withdrawal
36511,,123,,82.47,2019-04-26,Income,786.93,deposit
36512,,26,Target,1.64,2019-04-26,Shopping,2000.47,withdrawal
36513,,88,,17.31,2019-04-26,Transfer to Account,825.56,deposit
36514,,108,KFC,66.67,2019-04-26,Food,2319.22,withdrawal
36515,,126,Red Rooster,90.72,2019-04-26,Food,-1501.31,withdrawal
36516,,87,,48.32,2019-04-26,Transfer to Account,-4880.1,deposit
36517,,88,Shell,82.52,2019-04-26,Fuel,743.04,withdrawal
36518,,21,HBO-Go,20.0,2019-04-26,Subscription,-6302.95,
36519,,48,Dashlane,14.99,2019-04-26,Subscription,-5018.91,
36520,,100,World-of-Warcraft,15.0,2019-04-26,Subscription,-3971.08,
36521,,106,,99.86,2019-04-26,Transfer to Account,969.38,deposit
36522,,83,HBO-Go,20.0,2019-04-26,Subscription,-6482.3,
36523,,101,HBO-Go,15.0,2019-04-26,Subscription,-6687.01,
36524,,117,Coles,59.69,2019-04-26,Groceries,-5117.76,withdrawal
36525,,101,iTunes,15.0,2019-04-26,Subscription,-6702.01,
36526,,101,,18.87,2019-04-26,Income,-6683.14,deposit
36527,,100,,96.61,2019-04-26,Transfer from Account,-4067.69,withdrawal
36528,,29,Chemist Warehouse,21.11,2019-04-26,Health,-8814.04,withdrawal
36529,,72,Hulu,19.99,2019-04-26,Subscription,-3179.55,
36530,,91,Netflix,19.99,2019-04-26,Subscription,-4093.74,
36531,,125,Chemist Warehouse,15.28,2019-04-26,Health,-4698.34,withdrawal
36532,,91,,8.7,2019-04-26,Transfer from Account,-4102.44,withdrawal
36533,,102,Spotify,10.0,2019-04-26,Subscription,-3843.77,
